Genre,Sequence,Label
Pop,"[('1/4', '57', 72), ('7/4', '54,59,47', 72), ('1/2', '54,59', 72), ('5/4', '52', 72), ('1/4', '52,59', 72), ('1/4', '54', 72), ('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72)]","[('1/4', '54', 72)]"
Pop,"[('7/4', '54,59,47', 72), ('1/2', '54,59', 72), ('5/4', '52', 72), ('1/4', '52,59', 72), ('1/4', '54', 72), ('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72)]","[('3/4', '54,59', 72)]"
Pop,"[('1/2', '54,59', 72), ('5/4', '52', 72), ('1/4', '52,59', 72), ('1/4', '54', 72), ('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72)]","[('3/4', '54,59', 72)]"
Pop,"[('5/4', '52', 72), ('1/4', '52,59', 72), ('1/4', '54', 72), ('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72)]","[('1/4', '54,59', 72)]"
Pop,"[('1/4', '52,59', 72), ('1/4', '54', 72), ('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72)]","[('1/4', '54,59', 72)]"
Pop,"[('1/4', '54', 72), ('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72)]","[('3/4', '52,59', 72)]"
Pop,"[('7/4', '54,57,62,50', 72), ('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72)]","[('1/2', '52,59', 72)]"
Pop,"[('1/2', '54,57', 72), ('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72)]","[('5/4', '59,52', 72)]"
Pop,"[('5/4', '52', 72), ('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72)]","[('1/4', '57,62', 72)]"
Pop,"[('1/4', '52,45,57', 72), ('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72)]","[('1/4', '57', 72)]"
Pop,"[('1/4', '54', 72), ('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72)]","[('3/4', '57,62', 72)]"
Pop,"[('3/4', '54,59', 72), ('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72)]","[('7/4', '57,52,45', 72)]"
Pop,"[('3/4', '54,59', 72), ('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72)]","[('1/2', '57', 72)]"
Pop,"[('1/4', '54,59', 72), ('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72)]","[('7/4', '54,47,59', 72)]"
Pop,"[('1/4', '54,59,47', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72)]","[('3/4', '52,59', 72)]"
Pop,"[('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72)]","[('1/2', '52,59', 72)]"
Pop,"[('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72)]","[('5/4', '59,52', 72)]"
Pop,"[('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72)]","[('1/4', '57,62', 72)]"
Pop,"[('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72)]","[('1/4', '57', 72)]"
Pop,"[('1/4', '57,42', 72), ('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72)]","[('3/4', '57,62', 72)]"
Pop,"[('3/4', '57,62', 72), ('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72)]","[('1/1', '52,64,57,45', 72)]"
Pop,"[('7/4', '57,52,45', 72), ('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72)]","[('3/4', '57,52,64', 72)]"
Pop,"[('1/2', '57', 72), ('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72)]","[('3/4', '52,57,64', 72)]"
Pop,"[('7/4', '54,47,59', 72), ('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72)]","[('3/4', '52,64,57', 72)]"
Pop,"[('3/4', '52,59', 72), ('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72)]","[('1/2', '52,57,64', 72)]"
Pop,"[('1/2', '52,59,40', 72), ('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72)]","[('1/2', '52,57,64', 72)]"
Pop,"[('5/4', '59,52', 72), ('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72)]","[('3/4', '66,59,54,47', 72)]"
Pop,"[('1/4', '57,62', 72), ('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72)]","[('3/4', '59,54,66', 72)]"
Pop,"[('1/4', '57,42', 72), ('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72)]","[('3/4', '54,59,66', 72)]"
Pop,"[('3/4', '57,62', 72), ('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72)]","[('3/4', '66,54,59', 72)]"
Pop,"[('1/1', '52,64,57,45', 72), ('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72)]","[('1/2', '59,54,66', 72)]"
Pop,"[('3/4', '57,52,64', 72), ('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72)]","[('1/2', '54,59', 72)]"
Pop,"[('3/4', '52,57,64', 72), ('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72)]","[('3/4', '57', 72)]"
Pop,"[('3/4', '52,64,57', 72), ('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72)]","[('1/1', '59', 72)]"
Pop,"[('1/2', '52,57,64,45', 72), ('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72)]","[('1/4', '59', 72)]"
Pop,"[('1/2', '52,57,64', 72), ('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72)]","[('1/2', '57', 72)]"
Pop,"[('3/4', '66,59,54,47', 72), ('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72)]","[('5/8', '57', 72)]"
Pop,"[('3/4', '59,54,66', 72), ('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72)]","[('1/4', '59', 72)]"
Pop,"[('3/4', '54,59,66', 72), ('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72)]","[('1/4', '59,64', 72)]"
Pop,"[('3/4', '66,54,59', 72), ('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72)]","[('5/8', '59', 72)]"
Pop,"[('1/2', '59,54,66,47', 72), ('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72)]","[('7/8', '61', 72)]"
Pop,"[('1/2', '54,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72)]","[('1/2', '59', 72)]"
Pop,"[('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72)]","[('5/8', '57', 72)]"
Pop,"[('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72)]","[('3/4', '59', 72)]"
Pop,"[('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72)]","[('1/4', '57', 72)]"
Pop,"[('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72)]","[('3/4', '59', 72)]"
Pop,"[('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72)]","[('1/4', '57', 72)]"
Pop,"[('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72)]","[('3/4', '57', 72)]"
Pop,"[('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72)]","[('1/1', '59', 72)]"
Pop,"[('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72)]","[('1/4', '59', 72)]"
Pop,"[('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72)]","[('1/2', '57', 72)]"
Pop,"[('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72)]","[('5/8', '57', 72)]"
Pop,"[('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72)]","[('1/4', '59', 72)]"
Pop,"[('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72)]","[('1/4', '59,64', 72)]"
Pop,"[('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72)]","[('5/8', '59', 72)]"
Pop,"[('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72)]","[('7/8', '61', 72)]"
Pop,"[('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72)]","[('1/2', '59', 72)]"
Pop,"[('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72)]","[('5/8', '57', 72)]"
Pop,"[('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72)]","[('3/4', '59', 72)]"
Pop,"[('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72)]","[('1/4', '57', 72)]"
Pop,"[('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72)]","[('3/4', '59', 72)]"
Pop,"[('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72)]","[('1/4', '57', 72)]"
Pop,"[('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72)]","[('3/4', '57', 72)]"
Pop,"[('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72)]","[('1/1', '59', 72)]"
Pop,"[('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72)]","[('1/4', '59', 72)]"
Pop,"[('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72)]","[('1/2', '57', 72)]"
Pop,"[('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72)]","[('5/8', '57', 72)]"
Pop,"[('5/8', '57', 72), ('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72)]","[('1/4', '59', 72)]"
Pop,"[('3/4', '59', 72), ('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72)]","[('1/4', '59,64', 72)]"
Pop,"[('1/4', '57,54,47', 72), ('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72)]","[('5/8', '59', 72)]"
Pop,"[('5/4', '66', 72), ('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72)]","[('7/8', '61', 72)]"
Pop,"[('1/4', '57,59', 72), ('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72)]","[('1/2', '59', 72)]"
Pop,"[('3/4', '57', 72), ('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72)]","[('5/8', '57', 72)]"
Pop,"[('1/1', '59,52', 72), ('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72)]","[('3/4', '59', 72)]"
Pop,"[('1/4', '59,64', 72), ('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72)]","[('1/2', '57', 72)]"
Pop,"[('1/2', '57', 72), ('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72)]","[('3/4', '59', 72)]"
Pop,"[('5/8', '57,59', 72), ('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72)]","[('1/2', '59', 72)]"
Pop,"[('1/4', '59,50', 72), ('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72)]","[('1/4', '57', 72)]"
Pop,"[('3/2', '64', 72), ('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72)]","[('3/4', '64', 72)]"
Pop,"[('5/8', '59', 72), ('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72), ('3/4', '64', 72)]","[('1/4', '52,59', 72)]"
Pop,"[('7/8', '61,45', 72), ('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72), ('3/4', '64', 72), ('1/4', '52,59', 72)]","[('1/2', '52,64', 72)]"
Pop,"[('1/2', '59,64', 72), ('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72), ('3/4', '64', 72), ('1/4', '52,59', 72), ('1/2', '52,64', 72)]","[('1/4', '52,59', 72)]"
Pop,"[('5/8', '57', 72), ('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72), ('3/4', '64', 72), ('1/4', '52,59', 72), ('1/2', '52,64', 72), ('1/4', '52,59', 72)]","[('1/2', '52,64', 72)]"
Pop,"[('3/4', '59,54', 72), ('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72), ('3/4', '64', 72), ('1/4', '52,59', 72), ('1/2', '52,64', 72), ('1/4', '52,59', 72), ('1/2', '52,64', 72)]","[('1/2', '52,64', 72)]"
Pop,"[('1/2', '57,47', 72), ('5/4', '66', 72), ('1/2', '59', 72), ('1/4', '57', 72), ('3/4', '64', 72), ('1/4', '52,59', 72), ('1/2', '52,64', 72), ('1/4', '52,59', 72), ('1/2', '52,64', 72), ('1/2', '52,64', 72)]","[('1/4', '52,59', 72)]"
